588459,1,PO_CreateBlanketReleaseAndApproval_002,8/15/2019 11:45:50 AM,0,Passed,8/15/2019 11:35:58 AM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 4.249 (sec).",,4269,Passed,"",basic.comment,
"Click link(""@text='MWSPC PURCHASING SUPERUSER'"")",855,403,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",856,766,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 5.598 (sec).",,5618,Passed,"",basic.comment,
"Click element(""@id='menuLayout_div'"")",859,488,Passed,"",ft.action,
"Think: 2.004 (sec).",,2030,Passed,"",basic.comment,
"Click link(""@text='Purchase Order'"")",860,1341,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",861,739,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 2.253 (sec).",,2292,Passed,"",basic.comment,
"Click link(""@text='Purchase Order Summary'"")",864,1618,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/forms/frmservlet?&lookAndFeel=ORACLE&colorScheme=SWAN&serverApp=OracleApplications&digitSubstitution=CONTEXT&lang=US&env=NLS_LANG='AMERICAN_AMERICA'+FORMS_USER_DATE_FORMAT='DD-MON-RRRR'+FORMS_USER_DATETI...",865,43230,Passed,"",web.pageComplete,
"Forms Screen shot",869,2469,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10022,Passed,"",basic.comment,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",870,16004,Passed,"",ft.action,
"Think: 3.115 (sec).",,3137,Passed,"",basic.comment,
"SetText textField(""@name='FIND_PO_NUM_0'"") 741700202",871,797,Passed,"",ft.action,
"Think: 4.426 (sec).",,4444,Passed,"",basic.comment,
"SetText textField(""@name='FIND_RELEASE_NUM_0'"") 67",872,552,Passed,"",ft.action,
"Think: 0 (sec).",,19,Passed,"",basic.comment,
"Click button(""@name='FIND_FIND_0'"")",873,5292,Passed,"",ft.action,
"Forms Screen shot",875,396,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10020,Passed,"",basic.comment,
"SetFocus textField(""@name='HEADERS_FOLDER_AUTHORIZATION_STATUS_DSP_0'"")",,949,Passed,"",ft.action,
"Info",,1,Passed,"Comments: Status of the PO is - Approved",basic.comment,
"Info",,0,Passed,"Comments: Now Status is Approved. Hence the procedure is completed.",basic.comment,
"Think: 0 (sec).",,25,Passed,"",basic.comment,
"SelectMenuItem window(""@name='HEADERS_FOLDER'"") Inquire|View Action History",877,3066,Passed,"",ft.action,
"Forms Screen shot",879,307,Passed,"",ft.screenshot,
"Think: 7.843 (sec).",,7866,Passed,"",basic.comment,
"SetFocus textField(""@name='PO_ACTION_HISTORY_ACTION_CODE_DSP_0'"")",,1007,Passed,"",ft.action,
"Think: 0.007 (sec).",,32,Passed,"",basic.comment,
"Close window(""@name='PO_ACTION_HISTORY'"")",881,2116,Passed,"",ft.action,
"Forms Screen shot",883,355,Passed,"",ft.screenshot,
"Think: 3.341 (sec).",,3364,Passed,"",basic.comment,
"Close window(""@name='HEADERS_FOLDER'"")",884,1586,Passed,"",ft.action,
"Forms Screen shot",886,321,Passed,"",ft.screenshot,
"Think: 4.108 (sec).",,4132,Passed,"",basic.comment,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",887,62,Passed,"",ft.action,
"Think: 0.016 (sec).",,38,Passed,"",basic.comment,
"Close window(""@name='FIND'"")",888,1985,Passed,"",ft.action,
"Forms Screen shot",890,338,Passed,"",ft.screenshot,
"Think: 2.489 (sec).",,2513,Passed,"",basic.comment,
"Forms Close",891,764,Passed,"",ft.action,
"Forms Screen shot",893,318,Passed,"",ft.screenshot,
"Think: 2.373 (sec).",,2399,Passed,"",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",894,1925,Passed,"",ft.action,
"Think: 10 (sec).",,10037,Passed,"",basic.comment,
"closeBrowser",895,18,Passed,"",ft.action,
"Think: 0.069 (sec).",,99,Passed,"",basic.comment,
"closeBrowser",896,6,Passed,"",ft.action,
"Finish Total (sec)",,44,Passed,"",basic.finish,
