418368,1,PO_CreateRequisitionAndApproval_001,9/26/2019 16:32:41 PM,0,Passed,9/26/2019 16:25:39 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/RF.jsp?function_id=31160&resp_id=-1&resp_appl_id=-1&security_group_id=0&lang_code=US&params=FCp3SIPxnVjaQI4RJSzOhTGM0htsfzFctall8bEj0tLZP2iMyT6oKz2E1-rEgCGpkXe30l7MvH8NWvNLthkE5hZKpTpE8VPGx7oON7y...",71,2566,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 6.688 (sec).",,6712,Passed,"",basic.comment,
"Click textBox(""@id='unamebean'"")",74,115,Passed,"",ft.action,
"SetText textBox(""@id='unamebean'"") LAOE ",,42,Passed,"",ft.action,
"Click textBox(""@id='pwdbean'"")",,103,Passed,"",ft.action,
"SetPassword textBox(""@id='pwdbean'"") ******",,434,Passed,"",ft.action,
"Click button(""@id='SubmitButton'"")",,95,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?page=/oracle/apps/fnd/framework/navigate/webui/HomePG&homePage=Y&OAPB=FWK_HOMEPAGE_BRAND&transactionid=779810692&oapc=2&oas=Rj_OIZ-03VAssQoWquuy6w..",,3319,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 8.327 (sec).",,8357,Passed,"",basic.comment,
"Click link(""@index='13'"")",,127,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=FND_WFNTF_DETAILS&NtfId=11321404&addBreadCrumb=Y&retainAM=Y&_ti=779810692&oapc=6&oas=vKWY_ow4g-1eTgi1FoI8MQ..",,9549,Passed,"",web.pageComplete,
